id,neighbourhood,room_type,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,host_since,host_is_superhost,bathrooms,bedrooms,beds,bed_type,cleaning_fee,guests_included,extra_people,maximum_nights,instant_bookable,is_business_travel_ready,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,price
1466,Recoleta,Entire home/apt,3,53,1/8/20,0.8,22,365,4/23/13,f,1,0,0,Real Bed,1953,1,0,1125,t,f,strict_14_with_grace_period,f,f,3
8062,Recoleta,Entire home/apt,3,4,11/24/19,0.25,5,119,12/19/12,t,2,2,2,Real Bed,1046,4,1046,365,t,f,flexible,f,f,4
5462,Palermo,Private room,4,11,2/23/20,0.39,4,362,6/3/14,f,1,1,1,Real Bed,351,1,0,1125,t,f,moderate,f,f,1
8239,Palermo,Entire home/apt,3,117,3/21/20,6.34,2,234,12/9/18,t,1,1,1,Real Bed,500,2,332,1125,t,f,flexible,f,f,2
8730,Palermo,Entire home/apt,20,25,2/15/20,1.51,9,359,8/9/12,t,1,1,3,Real Bed,1397,3,0,90,f,f,strict_14_with_grace_period,t,t,3
10554,Retiro,Private room,1,8,1/25/20,0.66,1,179,5/29/19,t,1.5,1,1,Real Bed,0,1,0,30,t,f,flexible,f,f,1
1344,Recoleta,Entire home/apt,6,15,6/8/19,0.22,4,261,2/13/13,t,1.5,2,3,Real Bed,3836,1,0,180,f,f,strict_14_with_grace_period,f,f,4
12872,Palermo,Entire home/apt,2,7,3/19/20,1.28,3,338,2/7/14,t,2,2,3,Real Bed,0,1,0,1125,f,f,moderate,f,f,3
10418,Balvanera,Private room,3,2,12/31/19,0.29,2,360,2/17/17,f,1.5,1,3,Real Bed,0,1,350,30,t,f,flexible,f,f,1
11846,Retiro,Entire home/apt,3,14,3/8/20,1.54,1,264,10/10/18,t,1,1,2,Real Bed,400,1,0,90,f,f,strict_14_with_grace_period,f,f,2
1749,Balvanera,Entire home/apt,4,6,10/7/18,0.1,1,359,12/4/13,f,1,2,4,Real Bed,2095,2,489,365,t,f,moderate,f,f,3
12311,Palermo,Entire home/apt,2,3,12/21/19,0.38,1,86,8/13/19,f,1.5,1,4,Real Bed,701,4,0,180,f,f,flexible,f,f,3
11643,Palermo,Private room,2,9,3/19/20,0.96,1,85,1/22/16,t,1,1,2,Real Bed,400,1,0,1125,f,f,flexible,f,f,1
679,Palermo,Private room,14,7,10/1/18,0.08,4,365,4/6/13,f,1,1,1,Real Bed,2095,1,349,1000,f,f,strict_14_with_grace_period,f,f,1
9101,Palermo,Entire home/apt,2,22,3/2/20,1.36,1,86,1/10/17,f,1,2,3,Real Bed,1751,4,1051,14,f,f,flexible,f,f,4
35,Palermo,Entire home/apt,2,160,3/20/20,1.48,30,291,12/15/10,t,1.5,1,1,Real Bed,3487,1,0,180,t,f,moderate,f,f,4
10845,Balvanera,Entire home/apt,5,6,1/13/20,0.67,2,60,6/24/19,f,1.5,2,2,Real Bed,1395,3,3487,6,t,f,flexible,f,f,3
11884,La Boca,Entire home/apt,2,1,12/1/19,0.15,1,0,9/16/19,f,1,1,1,Real Bed,418,2,0,1125,t,f,strict_14_with_grace_period,f,f,3
13432,Palermo,Shared room,1,2,2/9/20,0.41,4,61,10/31/19,f,1,1,1,Real Bed,351,1,0,1125,f,f,moderate,f,f,1
13433,Palermo,Entire home/apt,15,2,2/28/20,0.44,2,193,12/14/15,t,1,1,2,Real Bed,2102,1,0,120,f,f,moderate,f,f,1
11897,Palermo,Entire home/apt,7,1,10/31/19,0.13,2,90,11/4/18,t,1,1,1,Real Bed,2441,1,0,180,t,f,moderate,f,f,3
3862,Palermo,Entire home/apt,4,75,2/7/20,1.91,1,94,5/28/16,t,1,1,3,Real Bed,300,1,0,1125,f,f,strict_14_with_grace_period,f,f,1
10739,San Nicolás,Entire home/apt,1,28,3/15/20,2.25,1,324,6/14/19,t,1,1,1,Real Bed,628,1,0,1125,f,f,flexible,f,f,1
9405,San Nicolás,Entire home/apt,1,59,3/30/20,3.84,1,0,7/20/16,t,1,1,2,Real Bed,1255,2,697,180,t,f,flexible,f,f,2
12252,Palermo,Entire home/apt,1,20,3/16/20,2.4,10,90,8/26/14,f,1,1,1,Real Bed,1046,1,0,1125,t,f,strict_14_with_grace_period,f,f,3
5045,Palermo,Entire home/apt,1,8,2/24/20,0.26,13,365,2/23/16,f,1,1,1,Real Bed,837,1,0,1125,f,f,strict_14_with_grace_period,f,f,1
1265,Monserrat,Entire home/apt,3,40,3/21/20,0.56,20,176,4/2/14,f,1,1,1,Real Bed,2804,2,491,1000,t,f,strict_14_with_grace_period,f,f,2
207,Palermo,Entire home/apt,2,24,3/5/20,0.27,5,359,5/5/11,f,1.5,1,2,Real Bed,2095,1,0,1825,f,f,strict_14_with_grace_period,f,f,2
2868,Palermo,Entire home/apt,3,1,7/22/16,0.02,1,0,4/20/16,f,1,2,2,Real Bed,3503,3,701,30,f,f,strict_14_with_grace_period,f,f,4
5801,Monserrat,Private room,3,2,10/28/18,0.09,1,359,3/22/18,f,1,1,1,Real Bed,0,1,559,1125,f,f,flexible,f,f,1
2018,Palermo,Entire home/apt,2,13,3/22/20,0.23,10,364,7/28/15,f,1.5,1,2,Real Bed,1395,3,0,760,t,f,strict_14_with_grace_period,f,f,4
3633,Belgrano,Private room,2,14,12/11/19,0.33,2,85,11/30/16,f,1.5,1,1,Real Bed,350,1,600,45,f,f,flexible,f,f,1
7854,Núñez,Entire home/apt,7,3,4/30/19,0.16,2,122,6/28/18,t,1,0,2,Real Bed,1050,1,0,180,t,f,flexible,f,f,4
7696,Belgrano,Entire home/apt,5,9,1/19/20,0.46,1,359,10/28/18,t,1,1,1,Real Bed,1259,2,0,350,f,f,moderate,f,f,2
12875,San Nicolás,Entire home/apt,2,14,3/21/20,2.43,1,333,12/3/19,t,1.5,2,5,Real Bed,1395,1,0,1125,t,f,moderate,f,f,4
6931,Palermo,Entire home/apt,7,6,3/6/20,0.3,5,216,5/28/14,f,1.5,1,1,Real Bed,4185,1,0,360,f,f,strict_14_with_grace_period,f,f,3
12797,Recoleta,Entire home/apt,2,5,4/14/20,0.89,1,365,10/3/16,f,1.5,1,1,Real Bed,450,1,0,1125,t,f,moderate,f,f,2
546,Palermo,Entire home/apt,7,24,3/1/20,0.3,35,365,3/24/13,t,1,1,1,Real Bed,2790,1,0,1125,f,f,strict_14_with_grace_period,f,f,3
1414,San Nicolás,Entire home/apt,7,2,4/30/18,0.03,2,178,8/10/13,f,1,0,0,Real Bed,1395,1,0,90,t,f,strict_14_with_grace_period,f,f,2
7504,Recoleta,Entire home/apt,3,62,3/18/20,3.13,1,364,9/12/15,t,1,0,1,Real Bed,1744,1,0,1125,f,f,strict_14_with_grace_period,f,f,4
13715,Palermo,Entire home/apt,1,4,3/16/20,0.98,2,174,10/14/18,t,1,1,2,Real Bed,1191,1,0,1125,t,f,strict_14_with_grace_period,f,f,2
5457,Parque Chacabuco,Entire home/apt,365,7,6/24/18,0.24,1,360,1/29/18,f,1.5,1,4,Real Bed,34985,1,0,1125,t,f,moderate,f,f,4
4392,Recoleta,Private room,2,3,7/20/19,0.09,3,364,6/21/17,f,1,1,2,Real Bed,0,2,697,45,f,f,moderate,f,f,2
4592,Recoleta,Entire home/apt,4,1,10/22/17,0.03,1,89,8/11/17,f,1,1,1,Real Bed,1813,1,0,1125,f,f,flexible,f,f,4
11698,Palermo,Entire home/apt,7,2,1/18/20,0.22,4,269,6/22/12,f,1,1,1,Real Bed,1116,2,628,1125,t,f,strict_14_with_grace_period,f,f,3
12270,Belgrano,Entire home/apt,2,6,2/7/20,0.89,1,360,7/20/17,f,1,2,2,Real Bed,1000,1,0,60,f,f,flexible,f,f,2
9583,Belgrano,Entire home/apt,2,16,2/23/20,1.13,1,104,1/5/19,t,1,2,3,Real Bed,1048,1,0,1125,t,f,flexible,f,f,4
10446,Palermo,Entire home/apt,14,13,5/18/20,1.27,18,86,11/3/15,f,1,0,1,Real Bed,0,1,0,365,t,f,strict_14_with_grace_period,f,f,4
5862,Recoleta,Entire home/apt,3,34,5/14/20,1.89,7,317,11/27/15,t,1,0,0,Real Bed,1046,1,0,1125,t,f,strict_14_with_grace_period,f,f,3
2390,San Nicolás,Entire home/apt,5,1,5/18/19,0.07,58,365,6/10/12,f,1,1,1,Real Bed,1395,1,0,1125,t,f,flexible,f,f,4
1013,Balvanera,Private room,10,19,12/9/19,0.25,4,94,4/24/13,f,2,1,1,Real Bed,0,1,0,1125,f,f,moderate,f,f,1
7521,Villa Crespo,Entire home/apt,1,16,3/31/20,0.79,72,359,5/23/14,f,1,1,2,Real Bed,0,3,349,1125,t,f,flexible,f,f,3
4511,San Nicolás,Entire home/apt,2,2,10/5/18,0.09,5,365,7/22/17,f,1.5,1,3,Real Bed,600,4,0,90,t,f,strict_14_with_grace_period,f,f,2
2328,Palermo,Private room,2,11,3/3/20,0.2,22,359,12/10/14,t,1.5,1,1,Real Bed,698,1,0,1125,f,f,strict_14_with_grace_period,f,f,1
8595,San Telmo,Entire home/apt,2,22,3/18/20,1.25,1,52,11/18/16,t,1,1,2,Real Bed,850,2,500,1125,t,f,strict_14_with_grace_period,f,f,1
2302,Monserrat,Entire home/apt,3,129,4/2/20,2.58,1,174,9/16/15,t,1,2,3,Real Bed,1397,1,698,1125,f,f,flexible,f,f,2
2922,Recoleta,Entire home/apt,7,65,6/5/20,2.01,1,157,5/4/16,t,1,1,3,Real Bed,1395,3,0,90,t,f,flexible,f,f,2
7949,Recoleta,Private room,5,4,3/23/20,0.22,1,90,9/22/18,f,1,1,2,Real Bed,1046,1,349,1125,f,f,moderate,f,f,1
931,Retiro,Entire home/apt,5,1,9/27/17,0.03,1,365,12/22/13,f,1,0,1,Real Bed,1046,1,0,1125,f,f,flexible,f,f,3
13152,Palermo,Entire home/apt,4,5,5/31/20,0.86,19,359,9/3/14,t,1.5,2,3,Real Bed,2452,2,350,1125,t,f,strict_14_with_grace_period,f,f,4
10902,Recoleta,Entire home/apt,1,28,3/16/20,2.78,1,179,4/3/17,t,1.5,1,1,Real Bed,2441,1,697,1125,f,f,strict_14_with_grace_period,f,f,4
9058,Palermo,Entire home/apt,3,21,2/26/20,1.32,17,270,2/5/19,t,1,1,1,Real Bed,2092,1,0,150,t,f,strict_14_with_grace_period,f,f,4
6629,Colegiales,Entire home/apt,2,2,3/13/20,0.52,1,360,6/20/18,f,1,1,1,Real Bed,300,1,0,7,t,f,moderate,f,f,1
2214,Palermo,Entire home/apt,3,2,4/8/19,0.12,91,359,9/4/12,f,1.5,2,3,Real Bed,0,1,0,1125,f,f,strict_14_with_grace_period,f,f,4
12343,Palermo,Entire home/apt,1,6,2/18/20,0.78,8,359,8/14/18,f,1,1,1,Real Bed,1886,1,698,10,f,f,strict_14_with_grace_period,f,f,3
10950,Palermo,Entire home/apt,2,6,3/23/20,0.52,2,358,11/29/14,f,1,1,1,Real Bed,1048,2,1048,1125,t,f,flexible,f,f,2
199,Balvanera,Private room,2,4,11/24/18,0.04,4,359,4/11/11,f,2,3,5,Real Bed,627,1,1019,1125,f,f,moderate,f,f,2
11737,Almagro,Entire home/apt,2,7,3/15/20,1.24,1,173,4/8/19,f,1,1,3,Real Bed,0,2,350,15,t,f,flexible,f,f,2
5852,Recoleta,Entire home/apt,2,4,9/9/19,0.21,2,365,1/7/10,f,1,1,2,Real Bed,2441,2,697,60,t,f,strict_14_with_grace_period,f,f,3
7578,Recoleta,Entire home/apt,4,1,2/10/19,0.06,14,359,3/12/18,f,1,1,1,Real Bed,0,1,0,1125,f,f,strict_14_with_grace_period,f,f,2
4421,Palermo,Entire home/apt,3,1,7/28/17,0.03,1,86,6/29/17,f,1,1,2,Real Bed,1401,1,0,9,f,f,flexible,f,f,4
6605,Palermo,Entire home/apt,2,28,3/16/20,1.25,1,178,5/2/14,t,1.5,1,1,Real Bed,2790,1,0,1125,t,f,flexible,f,f,3
10754,Recoleta,Entire home/apt,1,35,3/5/20,3.03,4,361,3/27/13,f,1.5,2,3,Real Bed,1401,2,490,1125,t,f,moderate,t,t,4
9796,Vélez Sársfield,Entire home/apt,2,2,12/27/19,0.27,2,360,2/9/14,f,1.5,2,3,Real Bed,1399,1,0,30,f,f,moderate,f,f,4
2336,Coghlan,Entire home/apt,1,3,4/21/19,0.19,1,54,7/26/15,f,1,1,1,Real Bed,1500,1,600,1125,f,f,flexible,f,f,2
13065,Palermo,Entire home/apt,2,2,3/8/20,0.38,1,359,12/17/19,f,1,1,4,Real Bed,1397,2,349,1125,t,f,moderate,f,f,1
5864,Palermo,Entire home/apt,2,52,2/26/20,1.95,16,264,11/29/15,f,1,1,2,Real Bed,1048,1,0,1125,f,f,strict_14_with_grace_period,f,f,2
1124,Recoleta,Entire home/apt,180,38,11/27/16,0.51,1,358,2/13/14,f,1,0,2,Real Bed,3487,1,0,365,t,f,moderate,f,f,3
13064,Villa Crespo,Entire home/apt,7,2,3/20/20,0.47,8,141,8/14/18,f,1,0,1,Real Bed,2025,2,698,1125,f,f,strict_14_with_grace_period,f,f,2
6930,Palermo,Entire home/apt,1,52,2/25/20,2.37,1,341,11/15/16,t,1,1,1,Real Bed,450,1,0,1125,t,f,flexible,f,f,1
4523,San Nicolás,Entire home/apt,7,24,2/23/19,0.69,3,365,7/20/17,t,1,1,1,Real Bed,3696,1,0,180,t,f,flexible,f,f,2
5730,Palermo,Private room,5,15,12/10/19,0.55,3,359,4/22/11,f,3.5,3,3,Real Bed,1300,1,0,100,t,f,flexible,f,f,1
10185,Palermo,Entire home/apt,1,8,3/20/20,0.61,1,364,7/14/16,f,1,1,1,Real Bed,1744,1,0,1125,f,f,strict_14_with_grace_period,f,f,4
7688,San Nicolás,Entire home/apt,2,6,1/30/19,0.3,1,362,12/12/11,f,1.5,2,3,Real Bed,701,1,1402,32,t,f,flexible,f,f,4
3578,Almagro,Entire home/apt,4,5,11/20/18,0.24,2,0,7/22/13,f,1,1,2,Real Bed,0,1,0,360,t,f,flexible,f,f,2
10074,Palermo,Entire home/apt,10,3,3/18/20,0.27,4,365,4/25/15,t,1,0,2,Real Bed,2305,1,0,180,f,f,strict_14_with_grace_period,f,f,1
1208,Palermo,Entire home/apt,3,1,2/27/15,0.02,1,359,6/8/14,f,1,0,1,Real Bed,2793,1,0,1125,f,f,strict_14_with_grace_period,f,f,4
11927,Palermo,Entire home/apt,2,23,2/29/20,2.51,1,154,6/22/19,t,2.5,2,3,Real Bed,768,1,0,1125,f,f,flexible,f,f,4
71,Palermo,Entire home/apt,2,146,5/11/20,1.31,2,305,3/23/11,t,1,1,1,Real Bed,1255,1,0,365,f,f,strict_14_with_grace_period,f,f,4
8700,Almagro,Entire home/apt,15,1,2/1/20,0.21,2,359,1/3/19,f,1,0,2,Real Bed,1500,1,0,1125,t,f,flexible,f,f,3
10211,Palermo,Entire home/apt,3,11,3/13/20,1,5,89,11/22/16,f,1,0,1,Real Bed,1046,1,0,180,f,f,strict_14_with_grace_period,f,f,2
3764,Palermo,Entire home/apt,3,43,9/23/19,1.27,4,83,12/22/14,f,1,1,2,Real Bed,1200,2,0,90,f,f,flexible,f,f,1
6597,Palermo,Private room,30,7,2/8/20,0.4,2,360,4/10/12,t,2,1,1,Real Bed,0,1,0,999,t,f,flexible,f,f,1
709,Recoleta,Entire home/apt,7,54,3/4/20,0.68,2,178,9/21/10,t,1,1,1,Real Bed,1744,1,349,730,f,f,strict_14_with_grace_period,f,f,2
2446,Belgrano,Entire home/apt,5,5,2/24/20,0.09,4,33,2/5/15,f,1,1,1,Real Bed,1257,1,0,90,f,f,moderate,f,f,2
5346,Almagro,Entire home/apt,3,20,12/11/19,0.73,5,174,1/11/18,f,2,2,5,Real Bed,500,4,200,180,t,f,strict_14_with_grace_period,f,f,3
5302,Palermo,Private room,2,8,9/10/18,0.29,1,173,1/4/18,f,1.5,1,1,Real Bed,500,1,0,15,f,f,flexible,f,f,1
12312,Palermo,Entire home/apt,2,24,3/21/20,3.09,22,141,7/10/18,t,1,1,1,Real Bed,697,1,0,90,t,f,moderate,f,f,1
13013,Puerto Madero,Entire home/apt,3,2,3/1/20,0.34,1,85,7/17/18,f,1.5,1,1,Real Bed,3499,1,0,1125,t,f,flexible,f,f,4
2550,Palermo,Private room,3,17,2/17/20,0.33,2,84,9/14/13,f,2.5,1,1,Real Bed,0,1,0,30,f,f,flexible,f,f,1
13771,Palermo,Entire home/apt,1,1,3/11/20,0.29,1,172,6/2/11,f,1,2,2,Real Bed,1744,1,0,1125,t,f,strict_14_with_grace_period,f,f,2
4678,Palermo,Entire home/apt,2,72,2/25/20,2.12,33,365,12/26/13,f,1,0,1,Real Bed,1395,1,0,16,t,f,strict_14_with_grace_period,f,f,1
13382,Almagro,Entire home/apt,30,1,3/9/20,0.28,2,186,4/21/13,f,1,2,2,Real Bed,17459,3,11523,180,t,f,flexible,f,f,1
6256,Palermo,Entire home/apt,1,27,5/12/20,1.13,72,90,5/23/14,f,1.5,1,2,Real Bed,697,2,558,1125,f,f,moderate,f,f,2
8841,Palermo,Entire home/apt,3,16,3/15/20,1,1,155,2/28/15,t,1,1,3,Real Bed,1402,4,1402,45,f,f,moderate,f,f,3
11915,Almagro,Shared room,1,4,12/5/19,0.47,1,360,2/3/15,f,1,1,1,Real Bed,350,1,0,1125,f,f,moderate,f,f,1
2020,Boedo,Private room,2,2,5/3/19,0.1,2,360,3/17/15,f,2,1,2,Real Bed,632,1,395,61,t,f,flexible,f,f,2
1063,La Boca,Private room,2,3,1/26/19,0.06,4,311,5/29/13,f,1,1,2,Real Bed,0,1,711,15,f,f,moderate,t,t,1
5412,Palermo,Entire home/apt,2,42,12/17/19,1.43,1,359,5/14/13,t,1,1,1,Real Bed,1187,1,698,365,t,f,flexible,f,f,3
11744,Retiro,Entire home/apt,2,15,3/8/20,1.65,1,267,10/31/16,f,1,1,2,Real Bed,349,1,0,1125,t,f,flexible,f,f,3
13523,Retiro,Entire home/apt,3,1,3/8/20,0.28,1,217,9/19/15,f,1,1,1,Real Bed,800,1,0,90,t,f,moderate,f,f,1
3106,Villa Urquiza,Entire home/apt,900,13,9/16/17,0.27,1,88,6/28/16,f,1,1,1,Real Bed,2790,1,0,1124,f,f,moderate,f,f,3
939,Balvanera,Entire home/apt,3,12,2/10/20,0.18,1,182,12/30/13,f,1.5,2,3,Real Bed,780,4,1169,365,f,f,moderate,f,f,3
2406,Palermo,Private room,1,118,3/13/20,2.45,1,358,3/20/12,t,1,1,1,Real Bed,0,1,698,1125,t,f,flexible,f,f,1
13628,Retiro,Entire home/apt,3,2,3/14/20,0.47,1,321,5/6/16,f,1,1,2,Real Bed,1046,1,0,1125,f,f,moderate,f,f,3
2161,Chacarita,Entire home/apt,2,23,7/28/19,0.42,1,0,9/21/15,f,3,1,2,Real Bed,0,2,1813,1125,t,f,flexible,f,f,3
6610,San Nicolás,Entire home/apt,2,68,3/21/20,2.9,1,7,7/17/18,f,1.5,1,1,Real Bed,700,1,0,1125,t,f,flexible,f,f,1
10239,Palermo,Entire home/apt,3,12,3/5/20,0.92,4,90,1/17/13,t,1,1,1,Real Bed,1395,1,697,1125,t,f,flexible,f,f,4
11955,Villa Crespo,Entire home/apt,1,3,1/15/20,0.34,1,84,10/8/18,f,1,1,1,Real Bed,349,1,0,28,f,f,moderate,f,f,1
10991,San Telmo,Entire home/apt,7,1,8/5/19,0.09,7,0,8/27/15,t,1,1,0,Real Bed,2092,2,837,90,f,f,strict_14_with_grace_period,f,f,3
5182,Palermo,Private room,2,38,12/22/19,1.26,2,89,9/27/15,f,1,1,1,Real Bed,837,1,837,1125,f,f,flexible,f,f,1
2992,San Nicolás,Entire home/apt,1,2,7/3/17,0.05,85,325,1/21/16,f,1,0,2,Real Bed,0,1,0,1125,f,f,strict_14_with_grace_period,f,f,3
5109,Palermo,Entire home/apt,4,112,3/8/20,3.66,3,0,7/8/17,t,2,2,4,Real Bed,2500,1,0,90,t,f,moderate,f,f,3
6639,Puerto Madero,Private room,2,30,11/22/19,1.32,2,85,1/13/15,t,1.5,1,1,Real Bed,300,1,500,10,f,f,moderate,f,f,1
733,Retiro,Entire home/apt,5,137,3/14/20,1.92,4,364,4/16/12,f,1,1,2,Real Bed,800,2,400,100,f,f,strict_14_with_grace_period,f,f,1
2346,Recoleta,Entire home/apt,1,4,2/10/19,0.12,10,362,9/16/11,t,1,1,2,Real Bed,1046,2,1395,28,t,f,flexible,t,f,4
9004,Palermo,Entire home/apt,1,3,3/20/19,0.18,1,79,2/1/16,f,1.5,2,2,Real Bed,400,2,1000,1125,f,f,strict_14_with_grace_period,f,f,3
7469,Palermo,Entire home/apt,2,27,3/10/20,1.53,1,326,9/23/16,t,1,1,3,Real Bed,2095,1,0,1125,f,f,flexible,f,f,3
13053,San Telmo,Private room,2,1,1/2/20,0.17,2,85,7/7/11,f,1,1,1,Real Bed,300,2,0,1125,f,f,moderate,f,f,1
9305,Monserrat,Private room,1,31,3/17/20,1.98,2,359,8/22/18,t,1,1,1,Real Bed,0,1,349,1125,t,f,strict_14_with_grace_period,f,f,1
933,San Telmo,Entire home/apt,5,118,3/4/20,1.56,1,359,7/28/12,t,1,1,1,Real Bed,2793,2,1397,1125,f,f,strict_14_with_grace_period,f,f,4
10706,Recoleta,Entire home/apt,1,31,3/29/20,2.58,1,179,6/11/19,t,1,0,1,Real Bed,2441,1,0,1125,t,f,moderate,f,f,2
13441,Villa Crespo,Entire home/apt,4,4,5/31/20,1.19,1,84,5/11/16,f,1,0,2,Real Bed,1746,1,0,12,t,f,moderate,f,f,2
4606,Recoleta,Entire home/apt,30,3,4/9/18,0.09,1,359,5/10/17,f,1,1,1,Real Bed,1613,1,0,90,t,f,strict_14_with_grace_period,f,f,4
9752,San Nicolás,Entire home/apt,1,2,12/23/19,0.26,9,356,3/29/10,f,2,4,6,Real Bed,1395,4,349,1125,f,f,strict_14_with_grace_period,f,f,4
5519,Palermo,Entire home/apt,2,31,3/12/20,1.23,2,328,4/19/16,t,1,1,1,Real Bed,4198,1,0,1125,t,f,moderate,f,f,4
5790,Palermo,Entire home/apt,1,45,4/27/20,1.73,2,270,10/19/14,f,1,1,1,Real Bed,1744,1,0,1125,f,f,strict_14_with_grace_period,f,f,1
2670,Balvanera,Private room,2,68,10/23/19,1.3,4,350,2/1/16,t,1,1,1,Real Bed,1050,1,560,180,t,f,moderate,f,f,1
1794,Retiro,Entire home/apt,7,129,3/20/20,2.09,3,175,8/1/13,t,1,1,0,Real Bed,2092,2,349,30,t,f,strict_14_with_grace_period,f,f,2
11699,Recoleta,Entire home/apt,15,9,2/19/20,0.99,1,72,9/2/19,f,1,0,1,Real Bed,1744,1,0,1125,t,f,moderate,f,f,2
728,Palermo,Entire home/apt,14,150,3/26/20,1.81,2,238,8/2/13,t,1,0,1,Real Bed,1051,1,0,1125,f,f,strict_14_with_grace_period,f,f,2
900,Palermo,Entire home/apt,2,53,5/26/19,0.67,3,173,7/18/11,f,1.5,2,4,Real Bed,3841,4,0,1125,t,f,super_strict_60,f,f,4
10480,Palermo,Entire home/apt,2,13,3/21/20,1.01,17,359,2/5/19,t,1,0,2,Real Bed,2095,1,0,90,t,f,strict_14_with_grace_period,f,f,3
2473,Palermo,Entire home/apt,3,5,3/1/16,0.09,62,362,3/7/12,t,1,0,1,Real Bed,2454,1,0,360,f,f,strict_14_with_grace_period,f,f,4
4610,Belgrano,Entire home/apt,1,4,8/31/17,0.12,1,0,4/12/16,f,1,2,2,Real Bed,120,2,0,1125,t,f,flexible,f,f,1
10711,Palermo,Entire home/apt,1,16,2/25/20,1.37,5,365,10/8/12,f,1,0,1,Real Bed,1800,2,419,90,t,f,moderate,f,f,2
3989,Caballito,Entire home/apt,3,2,7/11/17,0.05,2,0,12/3/16,f,1,1,1,Real Bed,2449,1,0,30,f,f,strict_14_with_grace_period,f,f,3
2926,Puerto Madero,Entire home/apt,7,17,5/29/19,0.36,2,85,11/2/14,f,1,1,1,Real Bed,2099,1,0,365,f,f,flexible,f,f,3
5383,Recoleta,Entire home/apt,1,5,4/7/19,0.2,1,0,3/29/16,f,1,1,1,Real Bed,0,1,0,1125,t,f,strict_14_with_grace_period,f,f,3
5008,Palermo,Entire home/apt,2,78,3/15/20,2.54,2,361,8/5/12,t,1,0,2,Real Bed,2452,1,0,120,f,f,strict_14_with_grace_period,t,t,3
9534,La Boca,Private room,2,7,8/4/19,0.47,3,85,3/19/19,t,2,1,2,Real Bed,0,1,0,7,t,f,strict_14_with_grace_period,f,f,1
12609,Recoleta,Entire home/apt,14,10,3/23/20,1.47,12,79,7/11/16,t,1.5,1,1,Real Bed,1395,1,0,365,f,f,strict_14_with_grace_period,f,f,3
1080,San Telmo,Entire home/apt,1,1,4/14/20,0.42,1,359,1/26/13,f,1,1,2,Real Bed,0,1,0,90,t,f,flexible,f,f,4
2779,Monserrat,Private room,4,20,8/17/18,0.41,1,0,11/27/11,f,1,1,1,Real Bed,1395,1,0,60,t,f,moderate,f,f,1
6819,Almagro,Entire home/apt,4,6,2/8/19,0.29,2,85,10/3/17,f,2,2,2,Real Bed,600,3,500,1125,f,f,strict_14_with_grace_period,f,f,4
2025,Palermo,Entire home/apt,6,10,2/22/20,0.17,5,365,9/23/14,f,1.5,1,1,Real Bed,2441,1,0,180,t,f,strict_14_with_grace_period,f,f,4
7532,Caballito,Entire home/apt,1,3,2/20/19,0.17,1,0,1/22/17,f,1,2,2,Real Bed,400,3,400,14,t,f,flexible,f,f,1
6786,Recoleta,Entire home/apt,3,3,11/7/19,0.16,62,176,3/7/12,t,3.5,3,3,Real Bed,3503,1,0,30,f,f,strict_14_with_grace_period,f,f,4
12394,Recoleta,Entire home/apt,2,16,3/31/20,2.06,1,359,11/13/15,f,1.5,3,5,Real Bed,2654,4,349,1125,f,f,flexible,f,f,3
323,Palermo,Entire home/apt,2,2,1/1/16,0.04,1,252,7/16/12,t,1,1,1,Real Bed,1395,1,3487,1125,f,f,strict_14_with_grace_period,f,f,4
10460,Recoleta,Entire home/apt,3,4,11/21/19,0.36,13,26,9/24/14,f,1.5,2,3,Real Bed,1401,1,0,1125,f,f,flexible,f,f,4
4408,Belgrano,Entire home/apt,2,49,3/15/20,1.43,1,212,12/19/16,t,1,1,3,Real Bed,1500,2,300,1125,t,f,moderate,f,f,1
2147,Recoleta,Private room,2,16,2/21/20,0.98,2,0,9/17/15,t,1,1,1,Real Bed,1395,1,0,150,t,f,strict_14_with_grace_period,f,f,1
7129,Caballito,Entire home/apt,3,11,11/4/19,0.55,2,111,3/28/17,t,1,1,2,Real Bed,1399,1,350,365,t,f,moderate,f,f,2
10935,San Nicolás,Entire home/apt,3,8,3/24/20,0.71,4,63,1/24/19,f,1,0,2,Real Bed,1046,3,349,1125,t,f,strict_14_with_grace_period,f,f,1
11880,Belgrano,Entire home/apt,2,2,11/5/19,0.24,1,264,3/14/19,f,1,1,3,Real Bed,698,1,0,300,t,f,flexible,f,f,2
2939,Recoleta,Entire home/apt,1,166,3/15/20,3.35,3,179,5/9/16,f,1,0,2,Real Bed,1046,2,0,1125,f,f,strict_14_with_grace_period,f,f,1
4981,Balvanera,Entire home/apt,1,32,11/10/19,1.01,2,358,11/4/17,f,1,1,2,Real Bed,2099,2,350,60,t,f,moderate,f,f,3
11017,Recoleta,Entire home/apt,2,3,11/3/19,0.28,1,109,8/15/13,f,1,1,1,Real Bed,349,1,0,1125,f,f,flexible,f,f,1
2081,Recoleta,Entire home/apt,3,19,3/9/20,0.33,62,365,3/7/12,t,2.5,3,4,Real Bed,3487,1,0,360,f,f,strict_14_with_grace_period,f,f,4
11060,San Nicolás,Entire home/apt,1,7,2/28/20,0.62,1,240,7/10/19,f,1,1,2,Real Bed,349,1,0,1125,f,f,flexible,f,f,2
